event_id,pipeline_id,task_id,event_type,status,event_timestamp,duration_sec,records_in,records_out,error_message,created_at
1402,4,,pipeline_completed,success,2026-03-20 19:46:00,2160,,,,2026-03-20 19:46:00
1403,4,,pipeline_started,running,2026-03-19 09:55:00,,,,,2026-03-19 09:55:00
1404,4,10,task_started,running,2026-03-19 09:58:00,,,,,2026-03-19 09:58:00
1405,4,10,task_succeeded,success,2026-03-19 10:06:00,480,29098,25889,,2026-03-19 10:06:00
1406,4,11,task_started,running,2026-03-19 10:09:00,,,,,2026-03-19 10:09:00
1407,4,11,task_succeeded,success,2026-03-19 10:28:00,1140,9448,8555,,2026-03-19 10:28:00
1408,4,12,task_started,running,2026-03-19 10:30:00,,,,,2026-03-19 10:30:00
1409,4,12,task_failed,failed,2026-03-19 10:35:00,300,32691,,source data unavailable,2026-03-19 10:35:00
1410,4,12,task_retry,retrying,2026-03-19 10:37:00,,,,,2026-03-19 10:37:00
1411,4,,pipeline_completed,completed_with_issues,2026-03-19 10:43:00,2880,,,,2026-03-19 10:43:00
1412,4,,pipeline_started,running,2026-03-18 06:59:00,,,,,2026-03-18 06:59:00
1413,4,10,task_started,running,2026-03-18 07:02:00,,,,,2026-03-18 07:02:00
1414,4,10,task_succeeded,success,2026-03-18 07:12:00,600,31843,28162,,2026-03-18 07:12:00
1415,4,11,task_started,running,2026-03-18 07:14:00,,,,,2026-03-18 07:14:00
1416,4,11,task_succeeded,success,2026-03-18 07:26:00,720,43432,39213,,2026-03-18 07:26:00
1417,4,12,task_started,running,2026-03-18 07:28:00,,,,,2026-03-18 07:28:00
1418,4,12,task_succeeded,success,2026-03-18 07:34:00,360,7928,6878,,2026-03-18 07:34:00
1419,4,,pipeline_completed,success,2026-03-18 07:35:00,2160,,,,2026-03-18 07:35:00
1420,4,,pipeline_started,running,2026-03-18 19:01:00,,,,,2026-03-18 19:01:00
1421,4,10,task_started,running,2026-03-18 19:04:00,,,,,2026-03-18 19:04:00
1422,4,10,task_failed,failed,2026-03-18 19:10:00,360,30858,,out of memory,2026-03-18 19:10:00
1423,4,10,task_retry,retrying,2026-03-18 19:12:00,,,,,2026-03-18 19:12:00
1424,4,11,task_started,running,2026-03-18 19:19:00,,,,,2026-03-18 19:19:00
1425,4,11,task_failed,failed,2026-03-18 19:31:00,720,42395,,source data unavailable,2026-03-18 19:31:00
1426,4,11,task_retry,retrying,2026-03-18 19:33:00,,,,,2026-03-18 19:33:00
1427,4,12,task_started,running,2026-03-18 19:47:00,,,,,2026-03-18 19:47:00
1428,4,12,task_succeeded,success,2026-03-18 19:53:00,360,6965,6236,,2026-03-18 19:53:00
1429,4,,pipeline_completed,completed_with_issues,2026-03-18 19:54:00,3180,,,,2026-03-18 19:54:00
1430,4,,pipeline_started,running,2026-03-17 02:24:00,,,,,2026-03-17 02:24:00
1431,4,10,task_started,running,2026-03-17 02:26:00,,,,,2026-03-17 02:26:00
1432,4,10,task_succeeded,success,2026-03-17 02:31:00,300,11682,10507,,2026-03-17 02:31:00
1433,4,11,task_started,running,2026-03-17 02:34:00,,,,,2026-03-17 02:34:00
1434,4,11,task_succeeded,success,2026-03-17 02:46:00,720,8670,8084,,2026-03-17 02:46:00
1435,4,12,task_started,running,2026-03-17 02:49:00,,,,,2026-03-17 02:49:00
1436,4,12,task_succeeded,success,2026-03-17 02:52:00,180,23076,18812,,2026-03-17 02:52:00
1437,4,,pipeline_completed,success,2026-03-17 02:53:00,1740,,,,2026-03-17 02:53:00
1438,4,,pipeline_started,running,2026-03-16 21:50:00,,,,,2026-03-16 21:50:00
1439,4,10,task_started,running,2026-03-16 21:51:00,,,,,2026-03-16 21:51:00
1440,4,10,task_succeeded,success,2026-03-16 21:56:00,300,14777,13701,,2026-03-16 21:56:00
1441,4,11,task_started,running,2026-03-16 21:58:00,,,,,2026-03-16 21:58:00
1442,4,11,task_failed,failed,2026-03-16 22:09:00,660,7684,,schema mismatch,2026-03-16 22:09:00
1443,4,11,task_retry,retrying,2026-03-16 22:11:00,,,,,2026-03-16 22:11:00
1444,4,12,task_started,running,2026-03-16 22:23:00,,,,,2026-03-16 22:23:00
1445,4,12,task_succeeded,success,2026-03-16 22:26:00,180,24724,21383,,2026-03-16 22:26:00
1446,4,,pipeline_completed,completed_with_issues,2026-03-16 22:27:00,2220,,,,2026-03-16 22:27:00
1447,4,,pipeline_started,running,2026-03-15 08:44:00,,,,,2026-03-15 08:44:00
1448,4,10,task_started,running,2026-03-15 08:46:00,,,,,2026-03-15 08:46:00
1449,4,10,task_failed,failed,2026-03-15 08:54:00,480,47376,,null values encountered,2026-03-15 08:54:00
1450,4,10,task_retry,retrying,2026-03-15 08:56:00,,,,,2026-03-15 08:56:00
1451,4,11,task_started,running,2026-03-15 09:07:00,,,,,2026-03-15 09:07:00
1452,4,11,task_succeeded,success,2026-03-15 09:17:00,600,16268,15782,,2026-03-15 09:17:00
1453,4,12,task_started,running,2026-03-15 09:18:00,,,,,2026-03-15 09:18:00
1454,4,12,task_succeeded,success,2026-03-15 09:23:00,300,6135,5717,,2026-03-15 09:23:00
1455,4,,pipeline_completed,completed_with_issues,2026-03-15 09:24:00,2400,,,,2026-03-15 09:24:00
1456,4,,pipeline_started,running,2026-03-14 14:20:00,,,,,2026-03-14 14:20:00
1457,4,10,task_started,running,2026-03-14 14:23:00,,,,,2026-03-14 14:23:00
1458,4,10,task_succeeded,success,2026-03-14 14:31:00,480,5490,4916,,2026-03-14 14:31:00
1459,4,11,task_started,running,2026-03-14 14:32:00,,,,,2026-03-14 14:32:00
1460,4,11,task_succeeded,success,2026-03-14 14:46:00,840,36432,35655,,2026-03-14 14:46:00
1461,4,12,task_started,running,2026-03-14 14:48:00,,,,,2026-03-14 14:48:00
1462,4,12,task_succeeded,success,2026-03-14 14:51:00,180,49287,45431,,2026-03-14 14:51:00
1463,4,,pipeline_completed,success,2026-03-14 14:52:00,1920,,,,2026-03-14 14:52:00
1464,5,,pipeline_started,running,2026-04-12 14:31:00,,,,,2026-04-12 14:31:00
1465,5,13,task_started,running,2026-04-12 14:34:00,,,,,2026-04-12 14:34:00
1466,5,13,task_succeeded,success,2026-04-12 14:44:00,600,23392,19055,,2026-04-12 14:44:00
1467,5,14,task_started,running,2026-04-12 14:46:00,,,,,2026-04-12 14:46:00
1468,5,14,task_succeeded,success,2026-04-12 15:02:00,960,39588,35606,,2026-04-12 15:02:00
1469,5,15,task_started,running,2026-04-12 15:03:00,,,,,2026-04-12 15:03:00
1470,5,15,task_succeeded,success,2026-04-12 15:06:00,180,36029,32662,,2026-04-12 15:06:00
1471,5,,pipeline_completed,success,2026-04-12 15:07:00,2160,,,,2026-04-12 15:07:00
1472,5,,pipeline_started,running,2026-04-11 07:35:00,,,,,2026-04-11 07:35:00
1473,5,13,task_started,running,2026-04-11 07:37:00,,,,,2026-04-11 07:37:00
1474,5,13,task_succeeded,success,2026-04-11 07:45:00,480,32915,28405,,2026-04-11 07:45:00
1475,5,14,task_started,running,2026-04-11 07:48:00,,,,,2026-04-11 07:48:00
1476,5,14,task_succeeded,success,2026-04-11 08:02:00,840,11221,10239,,2026-04-11 08:02:00
1477,5,15,task_started,running,2026-04-11 08:05:00,,,,,2026-04-11 08:05:00
1478,5,15,task_succeeded,success,2026-04-11 08:09:00,240,37761,32024,,2026-04-11 08:09:00
1479,5,,pipeline_completed,success,2026-04-11 08:10:00,2100,,,,2026-04-11 08:10:00
1480,5,,pipeline_started,running,2026-04-10 15:53:00,,,,,2026-04-10 15:53:00
1481,5,13,task_started,running,2026-04-10 15:55:00,,,,,2026-04-10 15:55:00
1482,5,13,task_succeeded,success,2026-04-10 16:00:00,300,31154,30354,,2026-04-10 16:00:00
1483,5,14,task_started,running,2026-04-10 16:01:00,,,,,2026-04-10 16:01:00
1484,5,14,task_succeeded,success,2026-04-10 16:14:00,780,16900,16071,,2026-04-10 16:14:00
1485,5,15,task_started,running,2026-04-10 16:15:00,,,,,2026-04-10 16:15:00
1486,5,15,task_succeeded,success,2026-04-10 16:23:00,480,46893,41912,,2026-04-10 16:23:00
1487,5,,pipeline_completed,success,2026-04-10 16:24:00,1860,,,,2026-04-10 16:24:00
1488,5,,pipeline_started,running,2026-04-10 11:11:00,,,,,2026-04-10 11:11:00
1489,5,13,task_started,running,2026-04-10 11:12:00,,,,,2026-04-10 11:12:00
1490,5,13,task_succeeded,success,2026-04-10 11:22:00,600,47728,43580,,2026-04-10 11:22:00
1491,5,14,task_started,running,2026-04-10 11:23:00,,,,,2026-04-10 11:23:00
1492,5,14,task_succeeded,success,2026-04-10 11:38:00,900,17659,15102,,2026-04-10 11:38:00
1493,5,15,task_started,running,2026-04-10 11:41:00,,,,,2026-04-10 11:41:00
1494,5,15,task_succeeded,success,2026-04-10 11:48:00,420,9129,8606,,2026-04-10 11:48:00
1495,5,,pipeline_completed,success,2026-04-10 11:49:00,2280,,,,2026-04-10 11:49:00
1496,5,,pipeline_started,running,2026-04-09 22:14:00,,,,,2026-04-09 22:14:00
1497,5,13,task_started,running,2026-04-09 22:15:00,,,,,2026-04-09 22:15:00
1498,5,13,task_succeeded,success,2026-04-09 22:23:00,480,1905,1628,,2026-04-09 22:23:00
1499,5,14,task_started,running,2026-04-09 22:24:00,,,,,2026-04-09 22:24:00
1500,5,14,task_succeeded,success,2026-04-09 22:44:00,1200,4846,4044,,2026-04-09 22:44:00
1501,5,15,task_started,running,2026-04-09 22:47:00,,,,,2026-04-09 22:47:00
1502,5,15,task_succeeded,success,2026-04-09 22:53:00,360,23797,19241,,2026-04-09 22:53:00
1503,5,,pipeline_completed,success,2026-04-09 22:54:00,2400,,,,2026-04-09 22:54:00
1504,5,,pipeline_started,running,2026-04-09 09:44:00,,,,,2026-04-09 09:44:00
1505,5,13,task_started,running,2026-04-09 09:47:00,,,,,2026-04-09 09:47:00
1506,5,13,task_succeeded,success,2026-04-09 09:56:00,540,31134,28375,,2026-04-09 09:56:00
1507,5,14,task_started,running,2026-04-09 09:59:00,,,,,2026-04-09 09:59:00
1508,5,14,task_succeeded,success,2026-04-09 10:12:00,780,2909,2431,,2026-04-09 10:12:00
1509,5,15,task_started,running,2026-04-09 10:14:00,,,,,2026-04-09 10:14:00
1510,5,15,task_succeeded,success,2026-04-09 10:17:00,180,37823,34684,,2026-04-09 10:17:00
1511,5,,pipeline_completed,success,2026-04-09 10:18:00,2040,,,,2026-04-09 10:18:00
1512,5,,pipeline_started,running,2026-04-08 22:21:00,,,,,2026-04-08 22:21:00
1513,5,13,task_started,running,2026-04-08 22:23:00,,,,,2026-04-08 22:23:00
1514,5,13,task_succeeded,success,2026-04-08 22:30:00,420,24574,23708,,2026-04-08 22:30:00
1515,5,14,task_started,running,2026-04-08 22:31:00,,,,,2026-04-08 22:31:00
1516,5,14,task_succeeded,success,2026-04-08 22:46:00,900,49025,43631,,2026-04-08 22:46:00
1517,5,15,task_started,running,2026-04-08 22:47:00,,,,,2026-04-08 22:47:00
1518,5,15,task_succeeded,success,2026-04-08 22:53:00,360,28507,23524,,2026-04-08 22:53:00
1519,5,,pipeline_completed,success,2026-04-08 22:54:00,1980,,,,2026-04-08 22:54:00
1520,5,,pipeline_started,running,2026-04-07 17:51:00,,,,,2026-04-07 17:51:00
1521,5,13,task_started,running,2026-04-07 17:54:00,,,,,2026-04-07 17:54:00
1522,5,13,task_succeeded,success,2026-04-07 18:03:00,540,9370,7791,,2026-04-07 18:03:00
1523,5,14,task_started,running,2026-04-07 18:06:00,,,,,2026-04-07 18:06:00
1524,5,14,task_succeeded,success,2026-04-07 18:17:00,660,37119,32956,,2026-04-07 18:17:00
1525,5,15,task_started,running,2026-04-07 18:19:00,,,,,2026-04-07 18:19:00
1526,5,15,task_succeeded,success,2026-04-07 18:22:00,180,37537,30754,,2026-04-07 18:22:00
1527,5,,pipeline_completed,success,2026-04-07 18:23:00,1920,,,,2026-04-07 18:23:00
1528,5,,pipeline_started,running,2026-04-07 22:28:00,,,,,2026-04-07 22:28:00
1529,5,13,task_started,running,2026-04-07 22:30:00,,,,,2026-04-07 22:30:00
1530,5,13,task_succeeded,success,2026-04-07 22:37:00,420,38044,32201,,2026-04-07 22:37:00
1531,5,14,task_started,running,2026-04-07 22:38:00,,,,,2026-04-07 22:38:00
1532,5,14,task_succeeded,success,2026-04-07 22:49:00,660,18819,16748,,2026-04-07 22:49:00
1533,5,15,task_started,running,2026-04-07 22:50:00,,,,,2026-04-07 22:50:00
1534,5,15,task_succeeded,success,2026-04-07 22:57:00,420,9840,9064,,2026-04-07 22:57:00
1535,5,,pipeline_completed,success,2026-04-07 22:58:00,1800,,,,2026-04-07 22:58:00
1536,5,,pipeline_started,running,2026-04-06 00:14:00,,,,,2026-04-06 00:14:00
1537,5,13,task_started,running,2026-04-06 00:15:00,,,,,2026-04-06 00:15:00
1538,5,13,task_failed,failed,2026-04-06 00:20:00,300,29800,,null values encountered,2026-04-06 00:20:00
1539,5,13,task_retry,retrying,2026-04-06 00:22:00,,,,,2026-04-06 00:22:00
1540,5,14,task_started,running,2026-04-06 00:28:00,,,,,2026-04-06 00:28:00
1541,5,14,task_succeeded,success,2026-04-06 00:40:00,720,31812,31298,,2026-04-06 00:40:00
1542,5,15,task_started,running,2026-04-06 00:42:00,,,,,2026-04-06 00:42:00
1543,5,15,task_succeeded,success,2026-04-06 00:47:00,300,35740,31068,,2026-04-06 00:47:00
1544,5,,pipeline_completed,completed_with_issues,2026-04-06 00:48:00,2040,,,,2026-04-06 00:48:00
1545,5,,pipeline_started,running,2026-04-05 16:50:00,,,,,2026-04-05 16:50:00
1546,5,13,task_started,running,2026-04-05 16:53:00,,,,,2026-04-05 16:53:00
1547,5,13,task_succeeded,success,2026-04-05 16:59:00,360,30533,26670,,2026-04-05 16:59:00
1548,5,14,task_started,running,2026-04-05 17:02:00,,,,,2026-04-05 17:02:00
1549,5,14,task_succeeded,success,2026-04-05 17:14:00,720,46665,38715,,2026-04-05 17:14:00
1550,5,15,task_started,running,2026-04-05 17:16:00,,,,,2026-04-05 17:16:00
1551,5,15,task_succeeded,success,2026-04-05 17:24:00,480,17210,15581,,2026-04-05 17:24:00
1552,5,,pipeline_completed,success,2026-04-05 17:25:00,2100,,,,2026-04-05 17:25:00
1553,5,,pipeline_started,running,2026-04-04 11:46:00,,,,,2026-04-04 11:46:00
1554,5,13,task_started,running,2026-04-04 11:49:00,,,,,2026-04-04 11:49:00
1555,5,13,task_succeeded,success,2026-04-04 11:59:00,600,4811,4140,,2026-04-04 11:59:00
1556,5,14,task_started,running,2026-04-04 12:00:00,,,,,2026-04-04 12:00:00
1557,5,14,task_succeeded,success,2026-04-04 12:20:00,1200,24269,22250,,2026-04-04 12:20:00
1558,5,15,task_started,running,2026-04-04 12:22:00,,,,,2026-04-04 12:22:00
1559,5,15,task_succeeded,success,2026-04-04 12:28:00,360,23872,22635,,2026-04-04 12:28:00
1560,5,,pipeline_completed,success,2026-04-04 12:29:00,2580,,,,2026-04-04 12:29:00
1561,5,,pipeline_started,running,2026-04-04 21:54:00,,,,,2026-04-04 21:54:00
1562,5,13,task_started,running,2026-04-04 21:57:00,,,,,2026-04-04 21:57:00
1563,5,13,task_succeeded,success,2026-04-04 22:05:00,480,35227,33850,,2026-04-04 22:05:00
1564,5,14,task_started,running,2026-04-04 22:08:00,,,,,2026-04-04 22:08:00
1565,5,14,task_succeeded,success,2026-04-04 22:24:00,960,7289,6916,,2026-04-04 22:24:00
1566,5,15,task_started,running,2026-04-04 22:26:00,,,,,2026-04-04 22:26:00
1567,5,15,task_succeeded,success,2026-04-04 22:29:00,180,2360,2291,,2026-04-04 22:29:00
1568,5,,pipeline_completed,success,2026-04-04 22:30:00,2160,,,,2026-04-04 22:30:00
1569,5,,pipeline_started,running,2026-04-03 06:01:00,,,,,2026-04-03 06:01:00
1570,5,13,task_started,running,2026-04-03 06:03:00,,,,,2026-04-03 06:03:00
1571,5,13,task_succeeded,success,2026-04-03 06:09:00,360,28529,26366,,2026-04-03 06:09:00
1572,5,14,task_started,running,2026-04-03 06:11:00,,,,,2026-04-03 06:11:00
1573,5,14,task_succeeded,success,2026-04-03 06:28:00,1020,33016,27707,,2026-04-03 06:28:00
1574,5,15,task_started,running,2026-04-03 06:29:00,,,,,2026-04-03 06:29:00
1575,5,15,task_succeeded,success,2026-04-03 06:33:00,240,29247,27560,,2026-04-03 06:33:00
1576,5,,pipeline_completed,success,2026-04-03 06:34:00,1980,,,,2026-04-03 06:34:00
1577,5,,pipeline_started,running,2026-04-02 11:12:00,,,,,2026-04-02 11:12:00
1578,5,13,task_started,running,2026-04-02 11:13:00,,,,,2026-04-02 11:13:00
1579,5,13,task_succeeded,success,2026-04-02 11:18:00,300,34155,32470,,2026-04-02 11:18:00
1580,5,14,task_started,running,2026-04-02 11:19:00,,,,,2026-04-02 11:19:00
1581,5,14,task_succeeded,success,2026-04-02 11:34:00,900,8391,6943,,2026-04-02 11:34:00
1582,5,15,task_started,running,2026-04-02 11:35:00,,,,,2026-04-02 11:35:00
1583,5,15,task_succeeded,success,2026-04-02 11:38:00,180,4728,4604,,2026-04-02 11:38:00
1584,5,,pipeline_completed,success,2026-04-02 11:39:00,1620,,,,2026-04-02 11:39:00
1585,5,,pipeline_started,running,2026-04-01 14:27:00,,,,,2026-04-01 14:27:00
1586,5,13,task_started,running,2026-04-01 14:28:00,,,,,2026-04-01 14:28:00
1587,5,13,task_succeeded,success,2026-04-01 14:36:00,480,21294,19097,,2026-04-01 14:36:00
1588,5,14,task_started,running,2026-04-01 14:37:00,,,,,2026-04-01 14:37:00
1589,5,14,task_succeeded,success,2026-04-01 14:56:00,1140,36829,33292,,2026-04-01 14:56:00
1590,5,15,task_started,running,2026-04-01 14:58:00,,,,,2026-04-01 14:58:00
1591,5,15,task_succeeded,success,2026-04-01 15:05:00,420,34752,28553,,2026-04-01 15:05:00
1592,5,,pipeline_completed,success,2026-04-01 15:06:00,2340,,,,2026-04-01 15:06:00
1593,5,,pipeline_started,running,2026-03-31 10:23:00,,,,,2026-03-31 10:23:00
1594,5,13,task_started,running,2026-03-31 10:25:00,,,,,2026-03-31 10:25:00
1595,5,13,task_succeeded,success,2026-03-31 10:35:00,600,14917,14070,,2026-03-31 10:35:00
1596,5,14,task_started,running,2026-03-31 10:36:00,,,,,2026-03-31 10:36:00
1597,5,14,task_succeeded,success,2026-03-31 10:46:00,600,4996,4832,,2026-03-31 10:46:00
1598,5,15,task_started,running,2026-03-31 10:48:00,,,,,2026-03-31 10:48:00
1599,5,15,task_succeeded,success,2026-03-31 10:56:00,480,21533,18939,,2026-03-31 10:56:00
1600,5,,pipeline_completed,success,2026-03-31 10:57:00,2040,,,,2026-03-31 10:57:00
1601,5,,pipeline_started,running,2026-03-30 03:23:00,,,,,2026-03-30 03:23:00
1602,5,13,task_started,running,2026-03-30 03:24:00,,,,,2026-03-30 03:24:00
1603,5,13,task_succeeded,success,2026-03-30 03:29:00,300,2577,2434,,2026-03-30 03:29:00
1604,5,14,task_started,running,2026-03-30 03:32:00,,,,,2026-03-30 03:32:00
1605,5,14,task_failed,failed,2026-03-30 03:49:00,1020,31746,,out of memory,2026-03-30 03:49:00
1606,5,14,task_retry,retrying,2026-03-30 03:51:00,,,,,2026-03-30 03:51:00
1607,5,15,task_started,running,2026-03-30 04:09:00,,,,,2026-03-30 04:09:00
1608,5,15,task_succeeded,success,2026-03-30 04:17:00,480,23112,18790,,2026-03-30 04:17:00
1609,5,,pipeline_completed,completed_with_issues,2026-03-30 04:18:00,3300,,,,2026-03-30 04:18:00
1610,5,,pipeline_started,running,2026-03-29 18:42:00,,,,,2026-03-29 18:42:00
1611,5,13,task_started,running,2026-03-29 18:45:00,,,,,2026-03-29 18:45:00
1612,5,13,task_succeeded,success,2026-03-29 18:53:00,480,39298,32581,,2026-03-29 18:53:00
1613,5,14,task_started,running,2026-03-29 18:54:00,,,,,2026-03-29 18:54:00
1614,5,14,task_succeeded,success,2026-03-29 19:11:00,1020,15831,15090,,2026-03-29 19:11:00
1615,5,15,task_started,running,2026-03-29 19:14:00,,,,,2026-03-29 19:14:00
1616,5,15,task_succeeded,success,2026-03-29 19:22:00,480,12403,12057,,2026-03-29 19:22:00
1617,5,,pipeline_completed,success,2026-03-29 19:23:00,2460,,,,2026-03-29 19:23:00
1618,5,,pipeline_started,running,2026-03-28 00:22:00,,,,,2026-03-28 00:22:00
1619,5,13,task_started,running,2026-03-28 00:25:00,,,,,2026-03-28 00:25:00
1620,5,13,task_succeeded,success,2026-03-28 00:34:00,540,16081,14995,,2026-03-28 00:34:00
1621,5,14,task_started,running,2026-03-28 00:36:00,,,,,2026-03-28 00:36:00
1622,5,14,task_succeeded,success,2026-03-28 00:48:00,720,25135,20887,,2026-03-28 00:48:00
1623,5,15,task_started,running,2026-03-28 00:50:00,,,,,2026-03-28 00:50:00
1624,5,15,task_succeeded,success,2026-03-28 00:55:00,300,1239,1179,,2026-03-28 00:55:00
1625,5,,pipeline_completed,success,2026-03-28 00:56:00,2040,,,,2026-03-28 00:56:00
1626,5,,pipeline_started,running,2026-03-28 20:25:00,,,,,2026-03-28 20:25:00
1627,5,13,task_started,running,2026-03-28 20:26:00,,,,,2026-03-28 20:26:00
1628,5,13,task_succeeded,success,2026-03-28 20:32:00,360,4460,3786,,2026-03-28 20:32:00
1629,5,14,task_started,running,2026-03-28 20:33:00,,,,,2026-03-28 20:33:00
1630,5,14,task_succeeded,success,2026-03-28 20:49:00,960,48159,47754,,2026-03-28 20:49:00
1631,5,15,task_started,running,2026-03-28 20:52:00,,,,,2026-03-28 20:52:00
1632,5,15,task_succeeded,success,2026-03-28 21:00:00,480,2323,2123,,2026-03-28 21:00:00
1633,5,,pipeline_completed,success,2026-03-28 21:01:00,2160,,,,2026-03-28 21:01:00
1634,5,,pipeline_started,running,2026-03-27 14:39:00,,,,,2026-03-27 14:39:00
1635,5,13,task_started,running,2026-03-27 14:40:00,,,,,2026-03-27 14:40:00
1636,5,13,task_succeeded,success,2026-03-27 14:50:00,600,2164,2153,,2026-03-27 14:50:00
1637,5,14,task_started,running,2026-03-27 14:52:00,,,,,2026-03-27 14:52:00
1638,5,14,task_succeeded,success,2026-03-27 15:05:00,780,46529,41132,,2026-03-27 15:05:00
1639,5,15,task_started,running,2026-03-27 15:08:00,,,,,2026-03-27 15:08:00
1640,5,15,task_succeeded,success,2026-03-27 15:15:00,420,8088,7771,,2026-03-27 15:15:00
1641,5,,pipeline_completed,success,2026-03-27 15:16:00,2220,,,,2026-03-27 15:16:00
1642,5,,pipeline_started,running,2026-03-27 00:45:00,,,,,2026-03-27 00:45:00
1643,5,13,task_started,running,2026-03-27 00:48:00,,,,,2026-03-27 00:48:00
1644,5,13,task_succeeded,success,2026-03-27 00:56:00,480,31050,25602,,2026-03-27 00:56:00
1645,5,14,task_started,running,2026-03-27 00:58:00,,,,,2026-03-27 00:58:00
1646,5,14,task_succeeded,success,2026-03-27 01:18:00,1200,1357,1294,,2026-03-27 01:18:00
